user_id,signup_date,signup_timestamp,channel,device_os,app_version,ab_test_group,country
usr_001890,2026-07-16,2026-07-16 20:52:19,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_001891,2026-07-09,2026-07-09 02:28:32,Influencer Campaign,iOS,v2.5.2,Control_A,United States
usr_001892,2026-06-29,2026-06-29 10:02:36,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_001893,2026-08-17,2026-08-17 22:28:50,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_001894,2026-06-23,2026-06-23 14:58:02,Organic Search,iOS,v2.5.1,Variant_B,United Kingdom
usr_001895,2026-08-09,2026-08-09 09:48:16,Paid Search (Google),Android,v2.5.1,Variant_B,India
usr_001896,2026-08-07,2026-08-07 21:17:27,Influencer Campaign,Web,v3.1.0-web,Variant_B,United Kingdom
usr_001897,2026-07-19,2026-07-19 22:34:39,Paid Search (Google),iOS,v2.5.2,Control_A,India
usr_001898,2026-07-26,2026-07-26 01:16:47,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_001899,2026-07-10,2026-07-10 08:35:21,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_001900,2026-07-23,2026-07-23 04:47:36,Meta Ads (Instagram),Android,v2.5.1,Control_A,United States
usr_001901,2026-06-26,2026-06-26 20:19:38,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Canada
usr_001902,2026-08-28,2026-08-28 12:25:29,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United Kingdom
usr_001903,2026-07-20,2026-07-20 00:10:51,Organic Search,Android,v2.5.2,Variant_B,Germany
usr_001904,2026-06-15,2026-06-15 10:00:00,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_001905,2026-06-04,2026-06-04 05:47:03,Organic Search,Web,v3.1.0-web,Control_A,Germany
usr_001906,2026-06-11,2026-06-11 09:33:18,Paid Search (Google),Android,v2.5.1,Variant_B,United Kingdom
usr_001907,2026-06-07,2026-06-07 01:13:29,Referral,iOS,v2.5.3,Control_A,Canada
usr_001908,2026-08-25,2026-08-25 18:58:21,Organic Search,Android,v2.5.3,Control_A,United Kingdom
usr_001909,2026-06-18,2026-06-18 16:29:20,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_001910,2026-06-14,2026-06-14 14:35:11,Referral,Android,v2.5.2,Variant_B,Germany
usr_001911,2026-06-27,2026-06-27 21:11:31,Referral,iOS,v2.5.3,Control_A,United Kingdom
usr_001912,2026-08-14,2026-08-14 18:41:05,Paid Search (Google),Android,v2.5.3,Variant_B,Germany
usr_001913,2026-06-07,2026-06-07 17:52:41,Paid Search (Google),Web,v3.1.0-web,Control_A,Canada
usr_001914,2026-08-09,2026-08-09 04:45:55,Paid Search (Google),iOS,v2.5.1,Variant_B,United Kingdom
usr_001915,2026-07-01,2026-07-01 08:40:49,Referral,Android,v2.5.1,Variant_B,United States
usr_001916,2026-06-13,2026-06-13 12:03:04,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_001917,2026-08-21,2026-08-21 01:36:22,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_001918,2026-06-27,2026-06-27 14:16:59,Organic Search,iOS,v2.5.1,Variant_B,India
usr_001919,2026-06-29,2026-06-29 02:15:17,Organic Search,iOS,v2.5.2,Variant_B,Germany
usr_001920,2026-08-06,2026-08-06 16:56:14,Meta Ads (Instagram),Android,v2.5.1,Control_A,United Kingdom
usr_001921,2026-08-16,2026-08-16 23:04:38,Organic Search,Web,v3.1.0-web,Variant_B,Germany
usr_001922,2026-07-04,2026-07-04 21:09:55,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_001923,2026-07-06,2026-07-06 06:36:21,Influencer Campaign,Android,v2.5.2,Control_A,India
usr_001924,2026-06-19,2026-06-19 18:02:32,Meta Ads (Instagram),iOS,v2.5.2,Control_A,India
usr_001925,2026-06-04,2026-06-04 06:40:21,Meta Ads (Instagram),iOS,v2.5.3,Control_A,United Kingdom
usr_001926,2026-07-28,2026-07-28 00:16:41,Organic Search,Android,v2.5.2,Variant_B,Germany
usr_001927,2026-07-21,2026-07-21 01:55:55,Organic Search,iOS,v2.5.2,Variant_B,Germany
usr_001928,2026-08-12,2026-08-12 19:39:24,Paid Search (Google),Android,v2.5.3,Control_A,Germany
usr_001929,2026-08-15,2026-08-15 01:55:04,Paid Search (Google),iOS,v2.5.2,Variant_B,United States
usr_001930,2026-06-05,2026-06-05 12:05:58,Influencer Campaign,iOS,v2.5.3,Variant_B,United States
usr_001931,2026-06-28,2026-06-28 02:39:06,Influencer Campaign,iOS,v2.5.2,Control_A,United Kingdom
usr_001932,2026-08-13,2026-08-13 05:31:58,Referral,Android,v2.5.1,Variant_B,Canada
usr_001933,2026-06-05,2026-06-05 11:36:19,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_001934,2026-08-18,2026-08-18 20:51:06,Organic Search,iOS,v2.5.1,Control_A,United States
usr_001935,2026-06-22,2026-06-22 17:07:18,Paid Search (Google),Android,v2.5.1,Variant_B,United Kingdom
usr_001936,2026-07-19,2026-07-19 02:37:36,Organic Search,Android,v2.5.3,Variant_B,India
usr_001937,2026-07-14,2026-07-14 23:43:51,Paid Search (Google),iOS,v2.5.2,Variant_B,India
usr_001938,2026-07-27,2026-07-27 16:33:52,Organic Search,Android,v2.5.2,Variant_B,Germany
usr_001939,2026-07-15,2026-07-15 18:00:12,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,India
usr_001940,2026-07-21,2026-07-21 06:03:37,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Canada
usr_001941,2026-07-16,2026-07-16 09:23:08,Paid Search (Google),iOS,v2.5.3,Control_A,United Kingdom
usr_001942,2026-06-04,2026-06-04 00:39:20,Meta Ads (Instagram),Android,v2.5.3,Control_A,United Kingdom
usr_001943,2026-08-25,2026-08-25 08:16:44,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Germany
usr_001944,2026-07-12,2026-07-12 04:59:31,Paid Search (Google),iOS,v2.5.1,Variant_B,Germany
usr_001945,2026-07-20,2026-07-20 20:56:53,Meta Ads (Instagram),Android,v2.5.3,Variant_B,United States
usr_001946,2026-06-29,2026-06-29 22:22:00,Meta Ads (Instagram),Android,v2.5.3,Control_A,Germany
usr_001947,2026-07-12,2026-07-12 18:17:44,Paid Search (Google),Android,v2.5.3,Control_A,Germany
usr_001948,2026-07-14,2026-07-14 12:25:02,Meta Ads (Instagram),Android,v2.5.1,Control_A,India
usr_001949,2026-07-15,2026-07-15 01:07:14,Meta Ads (Instagram),Android,v2.5.2,Control_A,India
usr_001950,2026-07-15,2026-07-15 10:57:36,Organic Search,iOS,v2.5.3,Variant_B,United States
usr_001951,2026-08-02,2026-08-02 19:20:40,Referral,Web,v3.1.0-web,Control_A,India
usr_001952,2026-06-09,2026-06-09 17:17:35,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,India
usr_001953,2026-08-26,2026-08-26 18:13:45,Referral,Android,v2.5.1,Variant_B,United Kingdom
usr_001954,2026-08-17,2026-08-17 00:52:43,Referral,Android,v2.5.3,Control_A,United Kingdom
usr_001955,2026-07-13,2026-07-13 01:49:09,Meta Ads (Instagram),Android,v2.5.3,Control_A,Canada
usr_001956,2026-06-02,2026-06-02 18:21:41,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_001957,2026-06-29,2026-06-29 10:52:32,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_001958,2026-07-06,2026-07-06 08:53:58,Organic Search,Android,v2.5.1,Control_A,Germany
usr_001959,2026-07-07,2026-07-07 19:34:01,Meta Ads (Instagram),Android,v2.5.2,Control_A,United States
usr_001960,2026-06-12,2026-06-12 04:59:15,Meta Ads (Instagram),Android,v2.5.2,Control_A,Canada
usr_001961,2026-08-01,2026-08-01 22:55:04,Organic Search,Android,v2.5.1,Control_A,United States
usr_001962,2026-08-15,2026-08-15 00:58:18,Paid Search (Google),iOS,v2.5.3,Control_A,Germany
usr_001963,2026-07-04,2026-07-04 07:23:25,Meta Ads (Instagram),Web,v3.1.0-web,Variant_B,India
usr_001964,2026-08-20,2026-08-20 00:08:11,Organic Search,iOS,v2.5.1,Control_A,United Kingdom
usr_001965,2026-07-18,2026-07-18 00:20:03,Paid Search (Google),iOS,v2.5.3,Control_A,Canada
usr_001966,2026-06-15,2026-06-15 04:48:41,Paid Search (Google),iOS,v2.5.1,Control_A,Germany
usr_001967,2026-06-18,2026-06-18 06:15:54,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_001968,2026-06-18,2026-06-18 19:09:24,Organic Search,Web,v3.1.0-web,Variant_B,United States
usr_001969,2026-07-29,2026-07-29 19:45:54,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_001970,2026-07-06,2026-07-06 11:12:37,Paid Search (Google),Android,v2.5.1,Variant_B,United States
usr_001971,2026-06-12,2026-06-12 06:37:00,Referral,iOS,v2.5.1,Variant_B,United Kingdom
usr_001972,2026-07-25,2026-07-25 13:45:31,Referral,iOS,v2.5.2,Variant_B,India
usr_001973,2026-07-27,2026-07-27 01:43:32,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Germany
usr_001974,2026-06-02,2026-06-02 12:37:38,Referral,iOS,v2.5.2,Variant_B,Canada
usr_001975,2026-07-10,2026-07-10 15:57:08,Organic Search,iOS,v2.5.1,Control_A,Canada
usr_001976,2026-08-29,2026-08-29 20:36:28,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,United Kingdom
usr_001977,2026-07-05,2026-07-05 13:00:01,Organic Search,iOS,v2.5.2,Control_A,United States
usr_001978,2026-08-17,2026-08-17 23:41:59,Influencer Campaign,Android,v2.5.1,Variant_B,India
usr_001979,2026-06-23,2026-06-23 11:24:56,Meta Ads (Instagram),iOS,v2.5.3,Control_A,India
usr_001980,2026-07-02,2026-07-02 13:14:00,Organic Search,Android,v2.5.1,Control_A,India
usr_001981,2026-08-03,2026-08-03 09:54:12,Paid Search (Google),Android,v2.5.2,Control_A,United Kingdom
usr_001982,2026-06-08,2026-06-08 00:54:31,Paid Search (Google),Android,v2.5.2,Variant_B,United States
usr_001983,2026-06-15,2026-06-15 10:14:09,Meta Ads (Instagram),Android,v2.5.2,Control_A,Canada
usr_001984,2026-08-21,2026-08-21 20:17:29,Referral,iOS,v2.5.3,Control_A,United Kingdom
usr_001985,2026-07-04,2026-07-04 00:59:58,Meta Ads (Instagram),Web,v3.1.0-web,Control_A,Canada
usr_001986,2026-06-24,2026-06-24 07:49:05,Referral,iOS,v2.5.3,Control_A,United States
usr_001987,2026-08-05,2026-08-05 23:33:12,Paid Search (Google),iOS,v2.5.1,Variant_B,Canada
usr_001988,2026-07-16,2026-07-16 03:35:11,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Germany
usr_001989,2026-08-01,2026-08-01 04:11:08,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United States
usr_001990,2026-07-15,2026-07-15 14:02:11,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_001991,2026-08-08,2026-08-08 07:55:20,Referral,Android,v2.5.2,Control_A,India
usr_001992,2026-06-14,2026-06-14 01:12:08,Influencer Campaign,Android,v2.5.3,Control_A,Germany
usr_001993,2026-08-15,2026-08-15 14:41:48,Organic Search,Android,v2.5.2,Variant_B,United States
usr_001994,2026-08-02,2026-08-02 07:48:05,Paid Search (Google),Android,v2.5.3,Control_A,United Kingdom
usr_001995,2026-06-05,2026-06-05 08:23:58,Paid Search (Google),iOS,v2.5.2,Control_A,United States
usr_001996,2026-08-27,2026-08-27 08:37:01,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_001997,2026-06-17,2026-06-17 22:34:41,Referral,Android,v2.5.1,Variant_B,United States
usr_001998,2026-07-11,2026-07-11 01:38:09,Paid Search (Google),iOS,v2.5.2,Variant_B,Germany
usr_001999,2026-07-08,2026-07-08 20:02:52,Meta Ads (Instagram),Android,v2.5.1,Variant_B,India
usr_002000,2026-07-20,2026-07-20 15:47:44,Paid Search (Google),iOS,v2.5.2,Variant_B,United Kingdom
usr_002001,2026-06-01,2026-06-01 08:29:15,Influencer Campaign,iOS,v2.5.3,Control_A,India
usr_002002,2026-07-15,2026-07-15 19:59:01,Paid Search (Google),iOS,v2.5.1,Control_A,United States
usr_002003,2026-07-08,2026-07-08 07:37:09,Organic Search,Android,v2.5.3,Control_A,India
usr_002004,2026-07-03,2026-07-03 17:38:09,Paid Search (Google),iOS,v2.5.1,Control_A,India
usr_002005,2026-07-10,2026-07-10 03:56:22,Meta Ads (Instagram),Android,v2.5.1,Variant_B,Canada
usr_002006,2026-07-03,2026-07-03 12:03:53,Paid Search (Google),Android,v2.5.2,Control_A,India
usr_002007,2026-08-10,2026-08-10 20:44:10,Paid Search (Google),Android,v2.5.2,Control_A,India
usr_002008,2026-07-27,2026-07-27 07:16:13,Referral,Android,v2.5.2,Variant_B,United States
usr_002009,2026-06-11,2026-06-11 01:07:18,Meta Ads (Instagram),Android,v2.5.2,Control_A,Germany
usr_002010,2026-06-16,2026-06-16 11:07:30,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_002011,2026-07-18,2026-07-18 06:40:31,Influencer Campaign,iOS,v2.5.1,Variant_B,India
usr_002012,2026-07-09,2026-07-09 03:40:54,Meta Ads (Instagram),iOS,v2.5.1,Control_A,United States
usr_002013,2026-06-14,2026-06-14 11:50:44,Paid Search (Google),Android,v2.5.2,Control_A,Germany
usr_002014,2026-06-16,2026-06-16 02:34:55,Organic Search,Android,v2.5.2,Control_A,United Kingdom
usr_002015,2026-07-11,2026-07-11 14:05:15,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_002016,2026-06-27,2026-06-27 06:12:14,Paid Search (Google),Android,v2.5.1,Control_A,Germany
usr_002017,2026-08-06,2026-08-06 18:43:36,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United Kingdom
usr_002018,2026-08-01,2026-08-01 12:21:13,Meta Ads (Instagram),Android,v2.5.2,Variant_B,Canada
usr_002019,2026-06-05,2026-06-05 21:09:22,Influencer Campaign,Android,v2.5.3,Control_A,Germany
usr_002020,2026-07-27,2026-07-27 22:36:07,Organic Search,Android,v2.5.2,Variant_B,India
usr_002021,2026-08-02,2026-08-02 20:31:24,Meta Ads (Instagram),Android,v2.5.1,Control_A,Canada
usr_002022,2026-08-23,2026-08-23 01:56:03,Organic Search,Web,v3.1.0-web,Variant_B,United States
usr_002023,2026-07-08,2026-07-08 18:22:47,Paid Search (Google),iOS,v2.5.3,Variant_B,United Kingdom
usr_002024,2026-08-20,2026-08-20 19:33:48,Referral,iOS,v2.5.2,Variant_B,Canada
usr_002025,2026-08-04,2026-08-04 04:38:40,Organic Search,Android,v2.5.3,Variant_B,Germany
usr_002026,2026-06-08,2026-06-08 00:34:09,Organic Search,Android,v2.5.2,Control_A,Canada
usr_002027,2026-07-13,2026-07-13 12:19:00,Paid Search (Google),iOS,v2.5.3,Variant_B,India
usr_002028,2026-07-16,2026-07-16 21:00:22,Paid Search (Google),Android,v2.5.1,Control_A,United Kingdom
usr_002029,2026-07-18,2026-07-18 17:04:04,Referral,iOS,v2.5.3,Variant_B,Canada
usr_002030,2026-08-15,2026-08-15 17:06:11,Meta Ads (Instagram),iOS,v2.5.3,Control_A,India
usr_002031,2026-07-10,2026-07-10 17:34:56,Referral,Android,v2.5.1,Control_A,Canada
usr_002032,2026-08-15,2026-08-15 17:34:22,Meta Ads (Instagram),Android,v2.5.3,Control_A,India
usr_002033,2026-08-03,2026-08-03 09:38:36,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,Germany
usr_002034,2026-06-15,2026-06-15 07:36:06,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_002035,2026-06-01,2026-06-01 13:51:58,Meta Ads (Instagram),Android,v2.5.3,Control_A,United States
usr_002036,2026-06-10,2026-06-10 11:34:39,Paid Search (Google),Android,v2.5.2,Control_A,Canada
usr_002037,2026-08-02,2026-08-02 19:41:49,Influencer Campaign,Web,v3.1.0-web,Control_A,Germany
usr_002038,2026-06-09,2026-06-09 04:43:15,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_002039,2026-07-09,2026-07-09 10:44:21,Meta Ads (Instagram),iOS,v2.5.3,Variant_B,Germany
usr_002040,2026-07-15,2026-07-15 06:30:53,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United States
usr_002041,2026-08-06,2026-08-06 19:11:38,Influencer Campaign,iOS,v2.5.1,Control_A,Canada
usr_002042,2026-07-09,2026-07-09 20:58:58,Influencer Campaign,iOS,v2.5.2,Variant_B,United States
usr_002043,2026-07-14,2026-07-14 06:30:09,Referral,Android,v2.5.1,Control_A,Germany
usr_002044,2026-07-02,2026-07-02 04:49:13,Meta Ads (Instagram),Android,v2.5.1,Variant_B,United States
usr_002045,2026-07-24,2026-07-24 18:28:01,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Canada
usr_002046,2026-08-24,2026-08-24 12:17:46,Meta Ads (Instagram),iOS,v2.5.1,Variant_B,United Kingdom
usr_002047,2026-07-31,2026-07-31 14:58:00,Organic Search,iOS,v2.5.3,Variant_B,United States
usr_002048,2026-08-23,2026-08-23 04:50:42,Organic Search,Android,v2.5.2,Control_A,United States
usr_002049,2026-08-04,2026-08-04 11:05:42,Meta Ads (Instagram),Android,v2.5.2,Control_A,Germany
usr_002050,2026-08-01,2026-08-01 13:56:20,Referral,Android,v2.5.3,Variant_B,India
usr_002051,2026-06-13,2026-06-13 14:08:55,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_002052,2026-08-24,2026-08-24 05:50:09,Meta Ads (Instagram),Android,v2.5.2,Variant_B,India
usr_002053,2026-07-15,2026-07-15 23:20:34,Paid Search (Google),iOS,v2.5.2,Control_A,India
usr_002054,2026-06-21,2026-06-21 14:17:34,Meta Ads (Instagram),Android,v2.5.3,Control_A,United Kingdom
usr_002055,2026-08-23,2026-08-23 18:10:46,Meta Ads (Instagram),Android,v2.5.1,Control_A,Germany
usr_002056,2026-06-06,2026-06-06 12:23:43,Influencer Campaign,Android,v2.5.3,Control_A,Canada
usr_002057,2026-08-23,2026-08-23 13:59:34,Meta Ads (Instagram),Android,v2.5.1,Control_A,India
usr_002058,2026-08-23,2026-08-23 08:12:46,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_002059,2026-06-11,2026-06-11 17:54:05,Paid Search (Google),Android,v2.5.3,Variant_B,United Kingdom
usr_002060,2026-08-18,2026-08-18 12:40:58,Paid Search (Google),iOS,v2.5.2,Variant_B,Germany
usr_002061,2026-07-14,2026-07-14 08:29:56,Organic Search,iOS,v2.5.3,Control_A,United States
usr_002062,2026-07-29,2026-07-29 06:12:40,Influencer Campaign,Android,v2.5.2,Variant_B,United Kingdom
usr_002063,2026-08-07,2026-08-07 19:10:51,Referral,iOS,v2.5.3,Control_A,Germany
usr_002064,2026-08-05,2026-08-05 22:46:22,Paid Search (Google),Android,v2.5.3,Control_A,United States
usr_002065,2026-06-29,2026-06-29 04:59:15,Meta Ads (Instagram),Android,v2.5.1,Control_A,India
usr_002066,2026-06-29,2026-06-29 04:30:13,Paid Search (Google),iOS,v2.5.2,Variant_B,United States
usr_002067,2026-08-04,2026-08-04 14:28:45,Meta Ads (Instagram),iOS,v2.5.3,Control_A,India
usr_002068,2026-06-30,2026-06-30 06:53:49,Referral,iOS,v2.5.1,Control_A,Canada
usr_002069,2026-07-13,2026-07-13 11:35:01,Referral,iOS,v2.5.2,Control_A,Germany
usr_002070,2026-07-06,2026-07-06 11:28:02,Meta Ads (Instagram),iOS,v2.5.1,Control_A,Canada
usr_002071,2026-07-30,2026-07-30 13:55:27,Paid Search (Google),Android,v2.5.3,Variant_B,Canada
usr_002072,2026-07-06,2026-07-06 11:20:47,Referral,Android,v2.5.1,Variant_B,United States
usr_002073,2026-07-17,2026-07-17 16:47:39,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_002074,2026-08-13,2026-08-13 06:16:09,Paid Search (Google),iOS,v2.5.1,Variant_B,Canada
usr_002075,2026-08-08,2026-08-08 00:59:28,Meta Ads (Instagram),Android,v2.5.1,Control_A,Germany
usr_002076,2026-07-28,2026-07-28 14:34:12,Influencer Campaign,Android,v2.5.2,Variant_B,United Kingdom
usr_002077,2026-08-16,2026-08-16 00:13:03,Referral,Android,v2.5.2,Control_A,United Kingdom
usr_002078,2026-07-16,2026-07-16 05:56:35,Organic Search,Android,v2.5.2,Control_A,Germany
usr_002079,2026-06-16,2026-06-16 00:29:39,Organic Search,Android,v2.5.3,Variant_B,Canada
usr_002080,2026-06-05,2026-06-05 14:16:10,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_002081,2026-07-09,2026-07-09 16:05:50,Meta Ads (Instagram),Android,v2.5.3,Variant_B,Germany
usr_002082,2026-08-25,2026-08-25 01:53:18,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_002083,2026-08-22,2026-08-22 04:23:55,Meta Ads (Instagram),Android,v2.5.2,Control_A,United Kingdom
usr_002084,2026-06-13,2026-06-13 07:38:10,Meta Ads (Instagram),iOS,v2.5.2,Control_A,United Kingdom
usr_002085,2026-08-11,2026-08-11 07:01:19,Influencer Campaign,Android,v2.5.2,Control_A,Germany
usr_002086,2026-08-18,2026-08-18 17:02:33,Influencer Campaign,Android,v2.5.1,Control_A,United States
usr_002087,2026-06-24,2026-06-24 11:36:05,Paid Search (Google),iOS,v2.5.3,Variant_B,India
usr_002088,2026-06-15,2026-06-15 18:46:23,Organic Search,Android,v2.5.1,Control_A,United States
usr_002089,2026-08-03,2026-08-03 14:13:18,Paid Search (Google),Android,v2.5.1,Variant_B,Canada
usr_002090,2026-07-03,2026-07-03 13:22:28,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Canada
usr_002091,2026-08-26,2026-08-26 16:51:25,Paid Search (Google),Android,v2.5.3,Control_A,India
usr_002092,2026-06-08,2026-06-08 11:02:41,Paid Search (Google),iOS,v2.5.1,Control_A,Germany
usr_002093,2026-08-12,2026-08-12 23:02:32,Influencer Campaign,Web,v3.1.0-web,Variant_B,United Kingdom
usr_002094,2026-08-28,2026-08-28 19:41:39,Influencer Campaign,Web,v3.1.0-web,Control_A,Canada
usr_002095,2026-06-17,2026-06-17 17:13:17,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Germany
usr_002096,2026-06-06,2026-06-06 00:38:40,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,United States
usr_002097,2026-07-29,2026-07-29 09:40:25,Organic Search,iOS,v2.5.2,Control_A,United Kingdom
usr_002098,2026-06-06,2026-06-06 14:34:09,Paid Search (Google),iOS,v2.5.1,Control_A,Canada
usr_002099,2026-08-18,2026-08-18 01:48:59,Paid Search (Google),iOS,v2.5.3,Variant_B,Germany
usr_002100,2026-06-25,2026-06-25 17:49:58,Meta Ads (Instagram),iOS,v2.5.3,Control_A,Germany
usr_002101,2026-08-26,2026-08-26 18:58:19,Organic Search,iOS,v2.5.2,Control_A,United Kingdom
usr_002102,2026-06-23,2026-06-23 21:28:56,Organic Search,Web,v3.1.0-web,Control_A,United Kingdom
usr_002103,2026-08-06,2026-08-06 05:38:51,Organic Search,iOS,v2.5.3,Variant_B,India
usr_002104,2026-07-09,2026-07-09 14:05:17,Organic Search,Android,v2.5.1,Variant_B,United States
usr_002105,2026-07-14,2026-07-14 19:32:16,Influencer Campaign,iOS,v2.5.1,Control_A,United Kingdom
usr_002106,2026-08-29,2026-08-29 11:19:06,Influencer Campaign,Web,v3.1.0-web,Variant_B,United States
usr_002107,2026-07-31,2026-07-31 15:06:10,Meta Ads (Instagram),Android,v2.5.2,Variant_B,United Kingdom
usr_002108,2026-08-10,2026-08-10 06:13:32,Organic Search,Android,v2.5.1,Variant_B,United Kingdom
usr_002109,2026-06-23,2026-06-23 23:27:17,Meta Ads (Instagram),iOS,v2.5.2,Control_A,Germany
usr_002110,2026-07-15,2026-07-15 22:19:40,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Canada
usr_002111,2026-07-28,2026-07-28 22:26:41,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_002112,2026-06-14,2026-06-14 21:22:13,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,Germany
usr_002113,2026-08-01,2026-08-01 09:36:25,Organic Search,iOS,v2.5.1,Variant_B,Canada
usr_002114,2026-06-10,2026-06-10 02:05:44,Influencer Campaign,Android,v2.5.2,Variant_B,Canada
usr_002115,2026-08-28,2026-08-28 13:47:42,Organic Search,Android,v2.5.3,Control_A,India
usr_002116,2026-07-15,2026-07-15 06:48:45,Meta Ads (Instagram),iOS,v2.5.2,Variant_B,India
usr_002117,2026-08-29,2026-08-29 05:09:38,Paid Search (Google),Android,v2.5.1,Control_A,Canada
